Domaine,Pays,Élément,Produit,Année,Valeur
"Bilans Alimentaires","Polynésie française","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","96.85"
"Bilans Alimentaires","Polynésie française","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","63.81"
"Bilans Alimentaires","Portugal","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","110.88"
"Bilans Alimentaires","Portugal","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","67.28"
"Bilans Alimentaires","République centrafricaine","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","46.06"
"Bilans Alimentaires","République centrafricaine","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","17.13"
"Bilans Alimentaires","République de Corée","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","96.2"
"Bilans Alimentaires","République de Corée","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","46.13"
"Bilans Alimentaires","République de Moldova","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","71.41"
"Bilans Alimentaires","République de Moldova","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","35.24"
"Bilans Alimentaires","République démocratique populaire lao","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","68.9"
"Bilans Alimentaires","République démocratique populaire lao","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","14.59"
"Bilans Alimentaires","République dominicaine","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","58.2"
"Bilans Alimentaires","République dominicaine","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","26.4"
"Bilans Alimentaires","République populaire démocratique de Corée","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","55"
"Bilans Alimentaires","République populaire démocratique de Corée","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","10.07"
"Bilans Alimentaires","République-Unie de Tanzanie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","57.8"
"Bilans Alimentaires","République-Unie de Tanzanie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","10.2"
"Bilans Alimentaires","Roumanie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","103.02"
"Bilans Alimentaires","Roumanie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","47.21"
"Bilans Alimentaires","Royaume-Uni","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","103.21"
"Bilans Alimentaires","Royaume-Uni","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","58.28"
"Bilans Alimentaires","Rwanda","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","56.81"
"Bilans Alimentaires","Rwanda","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","5.59"
"Bilans Alimentaires","Sainte-Lucie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","85.71"
"Bilans Alimentaires","Sainte-Lucie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","50.62"
"Bilans Alimentaires","Saint-Kitts-et-Nevis","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","72.32"
"Bilans Alimentaires","Saint-Kitts-et-Nevis","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","45.58"
"Bilans Alimentaires","Saint-Vincent-et-les Grenadines","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","86.23"
"Bilans Alimentaires","Saint-Vincent-et-les Grenadines","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","46.97"
"Bilans Alimentaires","Samoa","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","85.53"
"Bilans Alimentaires","Samoa","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","53.66"
"Bilans Alimentaires","Sao Tomé-et-Principe","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","53.08"
"Bilans Alimentaires","Sao Tomé-et-Principe","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","15.9"
"Bilans Alimentaires","Sénégal","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","58.49"
"Bilans Alimentaires","Sénégal","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","15.25"
"Bilans Alimentaires","Serbie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","82.22"
"Bilans Alimentaires","Serbie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","39.93"
"Bilans Alimentaires","Sierra Leone","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","56.13"
"Bilans Alimentaires","Sierra Leone","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","14.87"
"Bilans Alimentaires","Slovaquie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","72.51"
"Bilans Alimentaires","Slovaquie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","34.95"
"Bilans Alimentaires","Slovénie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","96.19"
"Bilans Alimentaires","Slovénie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","51.81"
"Bilans Alimentaires","Soudan","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","70.71"
"Bilans Alimentaires","Soudan","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","29.2"
"Bilans Alimentaires","Sri Lanka","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","59.71"
"Bilans Alimentaires","Sri Lanka","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","16.31"
"Bilans Alimentaires","Suède","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","107.72"
"Bilans Alimentaires","Suède","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","70.83"
"Bilans Alimentaires","Suisse","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","93.08"
"Bilans Alimentaires","Suisse","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","59.77"
"Bilans Alimentaires","Suriname","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","62.94"
"Bilans Alimentaires","Suriname","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","28.38"
"Bilans Alimentaires","Eswatini","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","58.6"
"Bilans Alimentaires","Eswatini","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","17.58"
"Bilans Alimentaires","Tadjikistan","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","63.38"
"Bilans Alimentaires","Tadjikistan","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","21.27"
"Bilans Alimentaires","Tchad","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","62.72"
"Bilans Alimentaires","Tchad","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","9.7"
"Bilans Alimentaires","Tchéquie (la)","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","87.47"
"Bilans Alimentaires","Tchéquie (la)","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","50.48"
"Bilans Alimentaires","Thaïlande","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","60.88"
"Bilans Alimentaires","Thaïlande","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","24.85"
"Bilans Alimentaires","Timor-Leste","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","57.52"
"Bilans Alimentaires","Timor-Leste","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","17.75"
"Bilans Alimentaires","Togo","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","59.79"
"Bilans Alimentaires","Togo","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","9.04"
"Bilans Alimentaires","Trinité-et-Tobago","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","83.36"
"Bilans Alimentaires","Trinité-et-Tobago","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","43.11"
"Bilans Alimentaires","Tunisie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","98.59"
"Bilans Alimentaires","Tunisie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","28.37"
"Bilans Alimentaires","Turkménistan","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","90.49"
"Bilans Alimentaires","Turkménistan","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","37.95"
"Bilans Alimentaires","Turquie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","108.12"
"Bilans Alimentaires","Turquie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","36.31"
"Bilans Alimentaires","Ukraine","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","88.62"
"Bilans Alimentaires","Ukraine","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","43.15"
"Bilans Alimentaires","Uruguay","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","92.44"
"Bilans Alimentaires","Uruguay","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","54"
"Bilans Alimentaires","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","69.68"
"Bilans Alimentaires","Vanuatu","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","29.23"
"Bilans Alimentaires","Venezuela (République bolivarienne du)","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","73.01"
"Bilans Alimentaires","Venezuela (République bolivarienne du)","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","38.12"
"Bilans Alimentaires","Viet Nam","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","81.61"
"Bilans Alimentaires","Viet Nam","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","31.05"
"Bilans Alimentaires","Yémen","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","58.94"
"Bilans Alimentaires","Yémen","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","13.88"
"Bilans Alimentaires","Zambie","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","55.22"
"Bilans Alimentaires","Zambie","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","9.23"
"Bilans Alimentaires","Zimbabwe","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","48.35"
"Bilans Alimentaires","Zimbabwe","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","11.76"
"Bilans Alimentaires","Chine","Disponibilité de protéines en quantité (g/personne/jour)","Total General","2013","98.04"
"Bilans Alimentaires","Chine","Disponibilité de protéines en quantité (g/personne/jour)","Produits Animaux","2013","39.64"
